website,domain,school_name,phone,grades,csz,street_address
http://www.slzusd.org,slzusd.org,San Lorenzo Unified, (510) 317-4600,PK-12,"San Lorenzo, CA 94580-1641",15510 Usher Street
http://www.sanleandro.k12.ca.us,sanleandro.k12.ca.us,San Leandro Unified School District, (510) 667-3500,K-12,"San Leandro, CA 94579-1222",14735 Juniper Street
http://www.sanjuan.edu,sanjuan.edu,San Juan Unified, (916) 971-7700,PK-12,"Carmichael, CA 95608-3056",3738 Walnut Avenue
http://www.sjusd.org,sjusd.org,San Jose Unified School District, (408) 535-6090,PK-12,"San Jose, CA 95126-2736",855 Lenzen Avenue
,,San Joaquin County Rop, (209) 468-9005,10-12,"Stockton, CA 95202",222 East Weber Avenue
http://www.sjcoe.org,sjcoe.org,San Joaquin County Office Of Education, (209) 468-4800,K-12,"Stockton, CA 95206-3974",2901 Arch-Airport Road
,,Santa Cruz County Rop, (831) 466-5766,10-12,"Santa Cruz, CA 95060",400 Encinal Street
http://www.santacruz.k12.ca.us,santacruz.k12.ca.us,Santa Cruz County Office Of Education, (831) 466-5600,K-12,"Santa Cruz, CA 95060-2115",400 Encinal Street
http://www.sccs.santacruz.k12.ca.us,sccs.santacruz.k12.ca.us,Santa Cruz City High School District, (831) 429-3410,K-12,"Soquel, CA 95073-2213",405 Old San Jose Road
http://www.sccs.santacruz.k12.ca.us,sccs.santacruz.k12.ca.us,Santa Cruz City Elementary, (831) 429-3410,K-6,"Soquel, CA 95073-2213",405 Old San Jose Road
http://www.santaclarausd.org,santaclarausd.org,Santa Clara Unified School District, (408) 423-2000,K-12,"Santa Clara, CA 95052-0397",1889 Lawrence Road
http://www.scesd.k12.ca.us,scesd.k12.ca.us,Santa Clara Elementary, (805) 525-4573,K-6,"Santa Paula, CA 93060-9691",20030 East Telegraph Road
,,Santa Clara County Rop, (408) 733-0881,10-12,"Sunnyvale, CA 94087",575 West Fremont Avenue
http://www.sccoe.org,sccoe.org,Santa Clara County Office Of Education, (408) 453-6500,K-12,"San Jose, CA 95131-2304",1290 Ridder Park Drive
http://www.sbunified.org,sbunified.org,Santa Barbara Unified, (805) 963-4338,K-12,"Santa Barbara, CA 93101",720 Santa Barbara Street
http://www.sbsdk12.org,sbsdk12.org,Santa Barbara Secondary School District, (805) 963-4331,6-8,"Santa Barbara, CA 93101",720 Santa Barbara St.
,,Santa Barbara County Rop, (805) 967-4711,9-12,"Santa Barbara, CA 93110",3970 La Colina Road
http://www.sbceo.org,sbceo.org,Santa Barbara County Office Of Education, (805) 964-4711,K-12,"Santa Barbara, CA 93110-1042",4400 Cathedral Oaks Road
http://www.sausd.k12.ca.us,sausd.k12.ca.us,Santa Ana Unified School District, (714) 558-5501,PK-12,"Santa Ana, CA 92701-6322",1601 East Chestnut Avenue
http://www.sanger.k12.ca.us,sanger.k12.ca.us,Sanger Unified, (559) 524-6521,K-12,"Sanger, CA 93657-2806",1905 Seventh Street
http://www.sysd.k12.ca.us,sysd.k12.ca.us,San Ysidro Elementary School District, (619) 428-4476,PK-8,"San Ysidro, CA 92173-1617",4350 Otay Mesa Road
http://www.sanjacinto.k12.ca.us,sanjacinto.k12.ca.us,San Jacinto Unified School District, (951) 929-7700,K-12,"San Jacinto, CA 92583-5626",2045 South San Jacinto Avenue
http://www.sgusd.k12.ca.us,sgusd.k12.ca.us,San Gabriel Unified, (626) 451-5400,K-12,"San Gabriel, CA 91776-4500",408 Junipero Serra Drive
http://www.sfusd.edu,sfusd.edu,San Francisco Unified School District, (415) 241-6000,K-12,"San Francisco, CA 94102-5207",555 Franklin Street
,,San Francisco County Rop, (415) 241-6121,10-12,"San Francisco, CA 94102",555 Franklin Street
http://www.sfusd.edu/,sfusd.edu,San Francisco County Office Of Education, (415) 241-6000,K-12,"San Francisco, CA 94102-5207",555 Franklin Street
http://www.mcoe.us/,mcoe.us,Round Valley Unified School District, (707) 983-6171,K-12,"Covelo, CA 95428-0276",76280 High School Street
http://rvjesd-ca.schoolloop.com/,rvjesd-ca.schoolloop.com,Round Valley Joint Elementary, (760) 387-2525,K-8,"Bishop, CA 93514-9632",300 North Round Valley Road
http://www.rossvalleyschools.org,rossvalleyschools.org,Ross Valley Elementary School District, (415) 454-2162,PK-8,"San Anselmo, CA 94960-1112",110 Shaw Drive
http://www.rossbears.org,rossbears.org,Ross Elementary, (415) 457-2705,K-8,"Ross, CA 94957-1058",9 Lagunitas Road
http://www.lvcs.org,lvcs.org,Sbe - Livermore Valley Charter, (925) 443-1690,K-8,"Livermore, CA 94551",2451 Portola Ave
http://www.lifelinecharter.com,lifelinecharter.com,Sbe - Lifeline Education Charter, (310) 605-2510,6-12,"Compton, CA 90221",225 South Santa Fe Avenue
http://www.ingeniumcharter.org/,ingeniumcharter.org,Sbe - Ingenium Charter, (818) 456-4590,6-8,"Canoga Park, CA 91304",22250 Elkwood St
http://www.everestphs.org,everestphs.org,Sbe - Everest Public High, (650) 366-1050,9-12,"Redwood City, CA 94063",455 Fifth Ave
http://www.gomeca.org,gomeca.org,Sbe - Doris Topsy-Elvord Academy, (909) 910-1529,6-8,"Long Beach, CA 90805",5951 Downey Ave
http://www.dixonmontessori.org,dixonmontessori.org,Sbe - Dixon Montessori Charter, (707) 678-8953,K-8,"Dixon, CA 95620",355 North Almond St
,,Sbe - Baypoint Preparatory Academy, (760) 471-0847,Ungraded,"Hemet, CA 92544",26089 Girard Street
http://barackobamacharter.org/,barackobamacharter.org,Sbe - Barack Obama Charter, (323) 566-1965,K-5,"Los Angeles, CA 90059",1726 East 117th Street
http://www.dignidad.org,dignidad.org,Sbe - Anahuacalmecac International University Preparatory Of North America, (323) 352-3148,K-12,"Los Angeles, CA 90032",4736 Huntington Drive South
http://www.magnoliafoundation.org,magnoliafoundation.org,Sbc - Pacific Technology, (714) 892-5066,6-12,"Westminster, CA 92683",13950 Milton Ave
http://www.hightechhigh.org,hightechhigh.org,Sbc - High Technical High, (619) 243-5014,K-12,"San Diego, CA 92106",2861 Womble Road
http://www.aspirepublicschools.org,aspirepublicschools.org,Sbc - Aspire Public Schools, (510) 434-5000,K-12,"Oakland, CA 94606",1001 22nd Ave
http://www.savsd.org,savsd.org,Savanna Elementary, (714) 236-3800,K-6,"Anaheim, CA 92804-4711",1330 South Knott Avenue
http://www.smcsd.org,smcsd.org,Sausalito Marin City School District, (415) 332-3190,K-8,"Sausalito, CA 94965-1194",200 Phillips Drive
http://www.saugususd.org,saugususd.org,Saugus Union, (661) 294-5300,K-6,"Santa Clarita, CA 91355-1272",24930 Avenue Stanford
,,Saucelito Elementary, (559) 784-2164,K-8,"Terra Bella, CA 93270-9798",17615 Avenue 104
http://www.saratogausd.org,saratogausd.org,Saratoga Union Elementary, (408) 867-3424,K-8,"Saratoga, CA 95070",20460 Forrest Hills Dr
http://www.santeesd.net,santeesd.net,Santee Elementary, (619) 258-2300,K-8,"Santee, CA 92071-2674",9625 Cuyamaca Street
http://www.syvuhsd.org,syvuhsd.org,Santa Ynez Valley Union High, (805) 688-6487,9-12,"Santa Ynez, CA 93460",2975 East Highway 246
http://www.srcs.k12.ca.us,srcs.k12.ca.us,Santa Rosa High, (707) 528-5181,5-12,"Santa Rosa, CA 95401-4320",211 Ridgway Avenue
http://www.srcs.k12.ca.us,srcs.k12.ca.us,Santa Rosa Elementary School District, (707) 528-5352,K-8,"Santa Rosa, CA 95401-4320",211 Ridgway Avenue
http://www.shastalink.k12.ca.us/sue,shastalink.k12.ca.us,Shasta Union Elementary, (530) 243-1110,K-8,"Shasta, CA 96087-3473",10446 Red Bluff Road
http://www.shastacoe.org,shastacoe.org,Shasta County Office Of Education, (530) 225-0200,K-12,"Redding, CA 96001-1513",1644 Magnolia Avenue
http://www.shandonschools.org,shandonschools.org,Shandon Joint Unified, (805) 238-0286,K-12,"Shandon, CA 93461-0079",101 South First Street
http://www.shafferschool.com,shafferschool.com,Shaffer Union Elementary, (530) 254-6577,K-8,"Litchfield, CA 96117-0320",722-055 Highway 395 North
http://www.seq.org,seq.org,Sequoia Union High School District, (650) 369-1411,7-12,"Redwood City, CA 94062-1041",480 James Avenue
http://www.tcoe.net/districts/sequoiaunion.shtm,tcoe.net,Sequoia Union Elementary, (559) 564-2106,K-8,"Lemon Cove, CA 93244",23958 Avenue 324
http://sesd-sesd-ca.schoolloop.com/,sesd-sesd-ca.schoolloop.com,Semitropic Elementary, (661) 758-6412,K-12,"Wasco, CA 93280-9540",25300 Highway 46
http://www.selmausd.org,selmausd.org,Selma Unified, (559) 898-6500,K-12,"Selma, CA 93662-2497",3036 Thompson Avenue
http://www.sisnet.ssku.k12.ca.us/seiad.html,sisnet.ssku.k12.ca.us,Seiad Elementary, (530) 496-3308,K-8,"Seiad Valley, CA 96086-0647",44539 Highway 96
http://www.seeley.k12.ca.us,seeley.k12.ca.us,Seeley Union Elementary, (760) 352-3571,K-8,"Seeley, CA 92273-0868",1812 West Rio Vista Street
http://www.sebastopolschools.org,sebastopolschools.org,Sebastopol Union Elementary, (707) 829-4570,K-8,"Sebastopol, CA 95472-3214",7611 Huntley Street
http://www.scottsvalleyusd.org,scottsvalleyusd.org,Scotts Valley Unified, (831) 438-1820,PK-12,"Scotts Valley, CA 95066-4529","4444 Scotts Valley Drive, Suite 5b"
http://www.svusd.us,svusd.us,Scott Valley Unified School District, (530) 468-2727,K-12,"Fort Jones, CA 96032",11918 Main Street Po Box 687
http://www.humboldt.k12.ca.us/scotia_sd,humboldt.k12.ca.us,Scotia Union Elementary, (707) 764-2212,K-8,"Scotia, CA 95565-0217",417 Church Street
http://www.wscacademy.org,wscacademy.org,Sbe - Western Sierra Collegiate Academy, (916) 778-4544,6-12,"Rocklin, CA 95675",660 Menlo Dr
,,Sbe - Today's Fresh Start Charter, (323) 293-9826,K-8,"Los Angeles, CA 90043",4514 Crenshaw Boulevard
http://www.thesae.k12.ca.us/main/welcome.shtml,thesae.k12.ca.us,Sbe - The School Of Arts And Enterprise, (909) 622-0699,6-12,"Pomona, CA 91767",295 North Garey Avenue
http://www.newschoolsf.org,newschoolsf.org,Sbe - The New School Of San Francisco, (415) 866-8399,Ungraded,"San Francisco, CA 94110",2929 19th Street
http://www.sfflex.org,sfflex.org,Sbe - San Francisco Flex Academy, (415) 762-8800,9-12,"San Francisco, CA 94122",1350 7th Avenue
http://www.rivermontessori.org,rivermontessori.org,Sbe - River Montessori Elementary Charter, (707) 778-6414,PK-6,"Petaluma, CA 94954",3880 Cypress Dr
http://www.ridgecrestcharterschool.org,ridgecrestcharterschool.org,Sbe - Ridgecrest Charter, (760) 375-1010,K-8,"Ridgecrest, CA 93555-4531",325 South Downs
http://www.pcaeducation.org,pcaeducation.org,Sbe - Paramount Collegiate Academy, (916) 757-1479,Ungraded,"Sacramento, CA 95821",4010 El Camino Avenue
http://www.olivegrovecharter.com,olivegrovecharter.com,Sbe - Olive Grove Charter, (805) 623-1111,Ungraded,"New Cuyama, CA 93254",4500 Highway 166
http://www.newwestcharter.org,newwestcharter.org,Sbe - New West Charter Middle, (310) 943-5444,6-11,"West Los Angeles, CA 90064-2908",11625 West Pico Boulevard
http://www.missionpreparatory.org,missionpreparatory.org,Sbe - Mission Preparatory, (415) 508-9626,K-8,"San Francisco, CA 94112",75 Francis Street
http://www.magnoliapublicschools.org,magnoliapublicschools.org,Sbe - Magnolia Science Academy Santa Ana, (714) 557-7002,6-12,"Costa Mesa, CA 92626",102 Baker Street East
http://www.longvalleycs.org,longvalleycs.org,Sbe - Long Valley Charter, (530) 827-2395,K-12,"Doyle, CA 96109",436965 Susan Dr
http://svusdca.org/,svusdca.org,Sonoma Valley Unified School District, (707) 935-6000,K-12,"Sonoma, CA 95476-3703",17850 Railroad Avenue
,,Sonoma County Rop, (707) 524-2720,10-12,"Santa Rosa, CA 95403",5340 Skylane Boulevard
http://www.scoe.org,scoe.org,Sonoma County Office Of Education, (707) 524-2600,PK-12,"Santa Rosa, CA 95403-1082",5340 Skylane Boulevard
http://www.somisusd.org,somisusd.org,Somis Union, (805) 386-8258,PK-12,"Somis, CA 93066-9531",5268 North Street
http://www.solvangschool.org,solvangschool.org,Solvang Elementary, (805) 697-4453,K-8,"Solvang, CA 93463-2690",565 Atterdag Road
http://www.soledadusd.org,soledadusd.org,Soledad Unified School District, (831) 678-3987,PK-12,"Soledad, CA 93960-2745",1261 Metz Road
,,Solano County Rop, (707) 399-4800,9-12,"Fairfield, CA 94533",2460 Clay Bank Road
http://www.solanocoe.net,solanocoe.net,Solano County Office Of Education, (707) 399-4400,"PK, 7-12","Fairfield, CA 94534-1658",5100 Business Center Drive
http://www.sbsd.k12.ca.us,sbsd.k12.ca.us,Solana Beach Elementary School District, (858) 794-7100,PK-6,"Solana Beach, CA 92075-1241",309 North Rios Avenue
http://www.snowlineschools.com,snowlineschools.com,Snowline Joint Unified School District, (760) 868-5817,K-12,"Phelan, CA 92329-6000",4075 Nielson Road
http://www.snelling.k12.ca.us,snelling.k12.ca.us,Snelling-Merced Falls Union Elementary, (209) 563-6414,K-8,"Snelling, CA 95369-0189",16099 North Highway 59
http://www.sisuhsd.net,sisuhsd.net,Siskiyou Union High School District, (530) 926-3006,7-12,"Mt. Shasta, CA 96067-2047",624 Everitt Memorial Highway
,,Siskiyou Rop, (530) 842-6151,9-12,"Yreka, CA 96097",431 Knapp Street
http://www.siskiyoucoe.net,siskiyoucoe.net,Siskiyou County Office Of Education, (530) 842-8400,K-12,"Yreka, CA 96097-3110",609 South Gold Street
http://www.simi.k12.ca.us,simi.k12.ca.us,Simi Valley Unified School District, (805) 306-4500,K-12,"Simi Valley, CA 93065-1934",875 East Cochran
http://www.svusdk12.net,svusdk12.net,Silver Valley Unified, (760) 254-2916,PK-12,"Yermo, CA 92398-0847",35320 Daggett Yermo Road
http://www.edcoe.org/districts/sfsd.html,edcoe.org,Silver Fork Elementary, (530) 644-5416,K-8,"Pollock Pines, CA 95726-9266",2701 Amber Trail
http://www.sierracountyofficeofeducation.org/,sierracountyofficeofeducation.org,Sierra-Plumas Joint Unified School District, (530) 993-1660,K-12,"Loyalton, CA 96118-0958",109 Beckwith Road
http://www.sierra.k12.ca.us,sierra.k12.ca.us,Sierra Unified School District, (559) 855-3662,K-12,"Prather, CA 93651-9757",29143 Auberry Road
http://www.ssusdschools.org,ssusdschools.org,Sierra Sands Unified, (760) 499-1600,K-12,"Ridgecrest, CA 93555-3520",113 West Felspar Avenue
http://www.sierracountyofficeofeducation.org/,sierracountyofficeofeducation.org,Sierra County Office Of Education, (530) 993-1660,K-12,"Loyalton, CA 96118-0958",109 Beckwith Road
http://shorelineunified.org,shorelineunified.org,Shoreline Unified, (707) 878-2266,PK-12,"Tomales, CA 94971-0198",10 John Street
http://www.shiloh.k12.ca.us,shiloh.k12.ca.us,Shiloh Elementary, (209) 522-2261,K-8,"Modesto, CA 95358-9253",6633 Paradise Road
,,Shasta-Trinity Rop, (530) 246-3302,10-12,"Redding, CA 96001",4659 Eastside Road
http://www.suhsd.net,suhsd.net,Shasta Union High, (530) 241-3261,6-12,"Redding, CA 96001-0337","2200 Eureka Way, Suite B"
,,Sbe - Livermore Valley Charter Preparatory High, (408) 761-2228,9-12,"Livermore, CA 94551-1756",2451 Portola Avenue
http://www.santaritaschools.org,santaritaschools.org,Santa Rita Union Elementary, (831) 443-7200,PK-8,"Salinas, CA 93906-4325",57 Russell Road
http://www.spuhsd.k12.ca.us,spuhsd.k12.ca.us,Santa Paula Union High School District, (805) 525-0988,9-12,"Santa Paula, CA 93060",500 East Santa Barbara St
http://www.santapaulaunified.org,santapaulaunified.org,Santa Paula Unified School District, (805) 933-8802,K-12,"Santa Paula, CA 93060",201 South Steckel Drive
http://www.spesd.org,spesd.org,Santa Paula Elementary School District, (805) 933-8800,K-8,"Santa Paula, CA 93060",201 South Steckel Dr
http://www.smmusd.org,smmusd.org,Santa Monica-Malibu Unified School District, (310) 450-8338,PK-12,"Santa Monica, CA 90404-3891",1651 16th Street
http://www.sesd.org,sesd.org,Sunnyvale School District, (408) 522-8200,K-8,"Sunnyvale, CA 94088-3217",819 West Iowa Avenue
http://www.sunnysideunion.com,sunnysideunion.com,Sunnyside Union Elementary, (559) 568-1741,K-8,"Strathmore, CA 93267-9795",21644 Avenue 196
http://www.sundaleschool.com,sundaleschool.com,Sundale Union Elementary, (559) 688-7451,K-8,"Tulare, CA 93274-9563",13990 Avenue 240
http://www.summbears.k12.ca.us,summbears.k12.ca.us,Summerville Union High, (209) 928-3498,K-12,"Tuolumne, CA 95379-9701",17555 Tuolumne Road
http://www.sumel.k12.ca.us,sumel.k12.ca.us,Summerville Elementary, (209) 928-4291,K-8,"Tuolumne, CA 95379-9715",18451 Carter Street
http://www.sssd.k12.ca.us,sssd.k12.ca.us,Sulphur Springs Union, (661) 252-5131,K-6,"Canyon Country, CA 91351-4947",27000 Weyerhaeuser Way
http://www.suesd.k12.ca.us,suesd.k12.ca.us,Strathmore Union Elementary, (559) 568-1283,K-8,"Strathmore, CA 93267-0247",19811 Orange Belt Drive
http://www.scjusd.org,scjusd.org,Stony Creek Joint Unified School District, (530) 968-5361,K-12,"Elk Creek, CA 95939-0068",3430 County Road 309
http://www.tcoe.org/districts/stonecorral.shtm,tcoe.org,Stone Corral Elementary, (559) 528-4455,K-12,"Visalia, CA 93292-9545",15590 Avenue 383
http://www.stocktonusd.net,stocktonusd.net,Stockton Unified School District, (209) 933-7000,PK-12,"Stockton, CA 95202-1634",701 North Madison Street
http://www.stanunion.k12.ca.us,stanunion.k12.ca.us,Stanislaus Union Elementary, (209) 529-9546,K-8,"Modesto, CA 95350-1910",2410 Janna Avenue
http://www.stancoe.org,stancoe.org,Stanislaus County Office Of Education, (209) 238-1700,K-12,"Modesto, CA 95354-2338",1100 H Street
http://www.standard.k12.ca.us,standard.k12.ca.us,Standard Elementary, (661) 392-2110,K-8,"Bakersfield, CA 93308-3521",1200 North Chester Avenue
http://www.springvilleschool.org,springvilleschool.org,Springville Union Elementary, (559) 539-2605,K-8,"Springville, CA 93265-0349",35424 Ward Avenue
http://www.spreckelsunionsd.org/,spreckelsunionsd.org,Spreckels Union Elementary, (831) 455-2550,K-8,"Spreckels, CA 93962",130 Railroad Avenue Po Box 7362
http://www.sdcoe.k12.ca.us/districts/spencer,sdcoe.k12.ca.us,Spencer Valley Elementary, (760) 765-0336,K-12,"Santa Ysabel, CA 92070-0159",4414 Highway 78 And 79
http://www.sbcoe.k12.ca.us/districts/southside.html,sbcoe.k12.ca.us,Southside Elementary, (831) 637-4439,K-8,"Hollister, CA 95023-9637",4991 Southside Road
http://stjusd.org,stjusd.org,Southern Trinity Joint Unified School District, (707) 574-6237,K-12,"Bridgeville, CA 95526-9511",680 Van Duzen Road
http://www.thermalito.org,thermalito.org,Thermalito Union Elementary, (530) 538-2900,K-8,"Oroville, CA 95965-4007",400 Grand Avenue
http://www.tbuesd.org,tbuesd.org,Terra Bella Union Elementary, (559) 535-4451,K-8,"Terra Bella, CA 93270-9423",9121 Road 240
http://tusd.ca.schoolloop.com/,tusd.ca.schoolloop.com,Templeton Unified School District, (805) 434-5800,K-12,"Templeton, CA 93465-9419",960 Old County Road
http://www.tcusd.net,tcusd.net,Temple City Unified, (626) 548-5000,K-12,"Temple City, CA 91780-2242",9700 Las Tunas Drive
http://www.tvusd.k12.ca.us,tvusd.k12.ca.us,Temecula Valley Unified School District, (951) 676-2661,PK-12,"Temecula, CA 92592",31350 Rancho Vista Rd
,,Tehama County Rop, (530) 528-7341,10-12,"Red Bluff, CA 96080",Po Box 689
http://www.tehamaschools.org,tehamaschools.org,Tehama County Office Of Education, (530) 527-5811,PK-12,"Red Bluff, CA 96080-0689",1135 Lincoln Street
http://www.teh.k12.ca.us,teh.k12.ca.us,Tehachapi Unified School District, (661) 822-2100,K-12,"Tehachapi, CA 93561-1519",300 S. Robinson Street
http://www.tamdistrict.org,tamdistrict.org,Tamalpais Union High School District, (415) 945-3600,"K-2, 9-12","Larkspur, CA 94977-0605",395 Doherty Drive
http://www.ttusd.org,ttusd.org,Tahoe-Truckee Joint Unified, (530) 582-2500,K-12,"Truckee, CA 96161-4953",11603 Donner Pass Road
http://www.taft.k12.ca.us,taft.k12.ca.us,Taft Union High, (661) 763-2330,9-12,"Taft, CA 93268-8000",701 Wildcat Way
http://www.taftcity.org,taftcity.org,Taft City School District, (661) 763-1521,K-8,"Taft, CA 93268-2306",820 Sixth Street
http://www.sylvan.k12.ca.us,sylvan.k12.ca.us,Sylvan Union Elementary, (209) 574-5000,PK-8,"Modesto, CA 95350-1517",605 Sylvan Avenue
http://www.sweetwaterschools.org/,sweetwaterschools.org,Sweetwater Union High School District, (619) 691-5500,7-12,"Chula Vista, CA 91911-2812",1130 Fifth Avenue
http://www.sutterhigh.k12.ca.us,sutterhigh.k12.ca.us,Sutter Union High, (530) 822-5161,9-12,"Sutter, CA 95982",2665 Acacia Street
http://www.sutter.k12.ca.us,sutter.k12.ca.us,Sutter County Office Of Education, (530) 822-2900,K-12,"Yuba City, CA 95993-8961",970 Klamath Lane
http://www.susanvillesd.org,susanvillesd.org,Susanville Elementary School District, (530) 257-8200,K-8,"Susanville, CA 96130-4150",109 South Gilman Street
http://www.svjusd.org,svjusd.org,Surprise Valley Joint Unified, (530) 279-6141,K-12,"Cedarville, CA 96104-0100",470 Lincoln Street
http://www.sunol.k12.ca.us,sunol.k12.ca.us,Sunol Glen Unified, (925) 862-2026,K-8,"Sunol, CA 94586-9519",11601 Main Street
http://www.skusd.k12.ca.us,skusd.k12.ca.us,Southern Kern Unified, (661) 256-5000,K-12,"Rosamond, CA 93560-0640",3082 Glendower Street
http://www.humboldt.k12.ca.us/sohumb_usd/school,humboldt.k12.ca.us,Southern Humboldt Joint Unified School District, (707) 943-1789,K-12,"Miranda, CA 95553",110 School Road
,,Southern California Roc, (310) 320-6700,10-12,"Torrance, CA 90501",2300 Crenshaw Boulevard
,,Southeast Rop, (562) 403-7382,9-12,"Cerritos, CA 90703",20122 Cabrillo Lane
http://www.swhittier.k12.ca.us/,swhittier.k12.ca.us,South Whittier Elementary, (562) 944-6231,K-8,"Whittier, CA 90605-3729",11200 Telechron Avenue
http://www.ssfusd.org,ssfusd.org,South San Francisco Unified, (650) 877-8700,PK-12,"South San Francisco, CA 94080-4423",398 B Street
http://www.spusd.net,spusd.net,South Pasadena Unified, (626) 441-5810,K-12,"South Pasadena, CA 91030-3118",1020 El Centro Street
http://www.smcjuhsd.org,smcjuhsd.org,South Monterey County Joint Union High, (831) 385-0606,K-12,"King City, CA 93930-3326",800 Broadway Street
http://www.southforkschool.org,southforkschool.org,South Fork Union, (760) 378-4000,K-8,"Weldon, CA 93283-9564",5225 Kelso Valley Road
http://www.twinriversusd.org,twinriversusd.org,Twin Rivers Unified School District, (916) 566-1600,K-12,"McClellan Park, CA 95652",5115 Dudley Boulevard
http://www.twinridgeselementary.com,twinridgeselementary.com,Twin Ridges Elementary, (530) 265-9052,K-8,"Nevada City, CA 95959-0529",16661 Old Mill Road
http://www.twinhillsusd.org,twinhillsusd.org,Twin Hills Union Elementary, (707) 823-0871,K-12,"Sebastopol, CA 95472-3917",700 Water Trough Road
http://www.thsd.k12.ca.us,thsd.k12.ca.us,Twain Harte-Long Barn Union Elementary School District, (209) 586-3772,K-8,"Twain Harte, CA 95383-9517","22997 Joaquin Gully Road, Suiteg"
http://www.tustin.k12.ca.us,tustin.k12.ca.us,Tustin Unified, (714) 730-7301,PK-12,"Tustin, CA 92780",300 South C St
http://www.turlock.k12.ca.us,turlock.k12.ca.us,Turlock Unified, (209) 667-0633,K-12,"Turlock, CA 95380",1574 East Canal Drive
http://www.tcsos.us,tcsos.us,Tuolumne County Superintendent Of Schools, (209) 536-2000,PK-12,"Sonora, CA 95370-4809",175 South Fairview Lane
http://www.tbjusd.org,tbjusd.org,Tulelake Basin Joint Unified, (530) 667-2295,K-12,"Tulelake, CA 96134-0640",400 G Street
http://www.tulare.k12.ca.us,tulare.k12.ca.us,Tulare Joint Union High, (559) 688-2021,9-12,"Tulare, CA 93274-4449",426 North Blackstone
http://www.tcove.org,tcove.org,Tulare County Organization For Vocational Education, (559) 794-2406,10-12,"Porterville, CA 93257",600 West Grand Avenue
http://www.tcoe.org,tcoe.org,Tulare County Office Of Education, (559) 733-6300,K-12,"Visalia, CA 93291-4511",2637 West Burrel Avenue
http://www.tcsdk8.org,tcsdk8.org,Tulare City School District, (559) 685-7200,K-8,"Tulare, CA 93274-2920",600 North Cherry Street
http://www.trona.k12.ca.us,trona.k12.ca.us,Trona Joint Unified, (760) 372-2861,K-12,"Trona, CA 93562-2101",83600 Trona Road
http://www.tcoek12.org,tcoek12.org,Trinity County Office Of Education, (530) 623-2861,K-12,"Weaverville, CA 96093-1256",201 Memorial Drive
http://www.tcoek12.org/tces/,tcoek12.org,Trinity Center Elementary, (530) 266-3342,K-8,"Trinity Center, CA 96091-0127",1 Trinity Vista Drive
http://www.tausd.org,tausd.org,Trinity Alps Unified, (530) 623-6104,K-12,"Weaverville, CA 96093",321 Victory Lane Po Box 1227
http://www.humboldt.k12.ca.us/trinidad_sd,humboldt.k12.ca.us,Trinidad Union Elementary, (707) 677-3631,K-8,"Trinidad, CA 95570-3030",300 Trinity Street
,,Tri-Valley Rop, (925) 455-4800,9-12,"Livermore, CA 94550",1040 Florence Road
,,Tri-County Rop, (530) 822-2953,9-12,"Yuba City, CA 95991",463 2nd Street
http://www.tcrop.k12.ca.us,tcrop.k12.ca.us,Tri-Cities Rop, (562) 698-9571,11-12,"Whittier, CA 90606",10800 Ben Avon Street
http://www.sbcoe.k12.ca.us/tres.pinos.html,sbcoe.k12.ca.us,Tres Pinos Union Elementary, (831) 637-0503,K-8,"Tres Pinos, CA 95075",5635 Airline Highway
http://www.travisusd.org,travisusd.org,Travis Unified, (707) 437-4604,K-12,"Fairfield, CA 94533-9710",2751 De Ronde Drive
http://www.tcoe.org/districts/traver.shtm,tcoe.org,Traver Joint Elementary, (559) 897-2755,K-8,"Traver, CA 93673-0069",36736 Canal Drive
http://www.tracy.k12.ca.us,tracy.k12.ca.us,Tracy Joint Unified School District, (209) 830-3200,K-12,"Tracy, CA 95376-2291",1875 West Lowell Avenue
http://www.walnutcreeksd.org,walnutcreeksd.org,Walnut Creek Elementary, (925) 944-6850,K-8,"Walnut Creek, CA 94596-3826",960 Ygnacio Valley Road
http://www.vusd.k12.ca.us,vusd.k12.ca.us,Vista Unified School District, (760) 726-2170,PK-12,"Vista, CA 92084",1234 Arcadia Ave
http://www.sbceo.k12.ca.us/~sbceot20,sbceo.k12.ca.us,Vista Del Mar Union, (805) 686-1880,K-8,"Gaviota, CA 93117-9728",9467 San Julian Road
http://www.vusd.org,vusd.org,Visalia Unified, (559) 730-7300,PK-12,"Visalia, CA 93277-8300",5000 West Cypress Avenue
http://vineland.k12.ca.us,vineland.k12.ca.us,Vineland Elementary, (661) 845-3713,K-8,"Bakersfield, CA 93307-9653",14713 Weedpatch Highway
http://www.vvuhsd.org,vvuhsd.org,Victor Valley Union High School District, (760) 955-3201,7-12,"Victorville, CA 92395-3655",16350 Mojave Drive
http://www.vesd.net,vesd.net,Victor Elementary, (760) 245-1691,PK-6,"Victorville, CA 92395-5770",12219 2nd Avenue
http://www.venturausd.org,venturausd.org,Ventura Unified School District, (805) 641-5000,K-12,"Ventura, CA 93001-1348","255 West Stanley Avenue, Suite 100"
,,Ventura County Rop, (805) 388-4423,10-12,"Camarillo, CA 93012",5189 Verdugo Way
http://www.vcoe.org,vcoe.org,Ventura County Office Of Education, (805) 383-1902,PK-12,"Camarillo, CA 93012-8603",5189 Verdugo Way
http://www.valleyrop.net,valleyrop.net,Valley Rop, (559) 876-2122,9-12,"Sanger, CA 93657",1305 Q Street
